Category,Item_Code,Price,Quantity,Source,Price_with_30_percent_markup
39,fb,0.067,6607,V2,0.08710000000000001
39,fb,0.087,1,V2,0.11309999999999999
39,fb,0.1,6,V2,0.13
39,fb,0.127,8,V2,0.1651
39,fb,0.181,5132,V2,0.2353
39,tg,0.363,200,V2,0.4719
39,tg,0.4,799,V2,0.52
39,tg,0.558,87,V2,0.7254
39,tg,1.476,162,V2,1.9188
39,tg,2.059,464,V2,2.6767000000000003
39,tg,2.471,464,V2,3.2123000000000004
39,tg,2.948,137,V2,3.8324000000000003
39,vi,0.008,987,V2,0.010400000000000001
39,vi,0.036,162,V2,0.0468
39,vi,0.055,466,V2,0.07150000000000001
39,vi,0.074,466,V2,0.0962
39,vi,0.116,1,V2,0.15080000000000002
39,vi,0.127,5546,V2,0.1651
39,ig,0.035,615,V2,0.045500000000000006
39,ig,0.046,597,V2,0.0598
39,ig,0.052,150,V2,0.0676
39,ig,0.054,2,V2,0.0702
39,ig,0.058,454,V2,0.07540000000000001
39,ig,0.06,693,V2,0.078
39,ig,0.067,892,V2,0.08710000000000001
39,ig,0.076,454,V2,0.0988
39,ig,0.098,1,V2,0.1274
39,ig,0.127,147,V2,0.1651
39,ig,0.181,5086,V2,0.2353
39,li,0.006,666,V2,0.0078000000000000005
39,li,0.034,162,V2,0.0442
39,li,0.045,466,V2,0.058499999999999996
39,li,0.051,196,V2,0.0663
39,li,0.055,466,V2,0.07150000000000001
39,li,0.067,3749,V2,0.08710000000000001
39,wa,0.337,1,V2,0.43810000000000004
39,wa,0.634,822,V2,0.8242
39,wa,0.87,132,V2,1.131
39,wa,0.9,394,V2,1.1700000000000002
39,wa,0.903,1,V2,1.1739000000000002
39,wa,0.99,394,V2,1.287
39,wa,1.0,3128,V2,1.3
39,wa,1.51,5,V2,1.963
39,wa,2.589,138,V2,3.3657
39,tw,0.006,701,V2,0.0078000000000000005
39,tw,0.023,162,V2,0.0299
39,tw,0.031,587,V2,0.0403
39,tw,0.034,466,V2,0.0442
39,tw,0.046,466,V2,0.0598
39,tw,0.054,1,V2,0.0702
39,tw,0.098,1,V2,0.1274
39,tw,0.502,3737,V2,0.6526000000000001
39,sn,0.006,722,V2,0.0078000000000000005
39,sn,0.047,162,V2,0.0611
39,sn,0.071,466,V2,0.0923
39,sn,0.094,466,V2,0.1222
39,sn,0.098,1009,V2,0.1274
39,sn,0.117,1,V2,0.1521
39,sn,0.127,3144,V2,0.1651
88,fb,0.004,694,V2,0.005200000000000001
88,fb,0.054,2,V2,0.0702
88,fb,0.067,1584,V2,0.08710000000000001
88,fb,0.087,1,V2,0.11309999999999999
88,fb,0.14,2071,V2,0.18200000000000002
88,wa,0.337,1,V2,0.43810000000000004
88,wa,0.584,5,V2,0.7592
88,wa,0.634,147,V2,0.8242
88,wa,0.835,1086,V2,1.0855
88,vi,0.055,575,V2,0.07150000000000001
88,vi,0.116,1,V2,0.15080000000000002
88,vi,0.502,1499,V2,0.6526000000000001
88,ig,0.054,2,V2,0.0702
88,ig,0.067,594,V2,0.08710000000000001
88,ig,0.098,1,V2,0.1274
88,ig,0.1,1725,V2,0.13
88,tw,0.006,591,V2,0.0078000000000000005
88,tw,0.054,1,V2,0.0702
88,tw,0.098,1,V2,0.1274
88,tw,0.134,1945,V2,0.17420000000000002
88,sn,0.006,748,V2,0.0078000000000000005
88,sn,0.098,1,V2,0.1274
88,sn,0.117,1,V2,0.1521
88,sn,0.152,1268,V2,0.1976
88,tg,0.335,5,V2,0.43550000000000005
88,tg,0.4,406,V2,0.52
88,tg,0.42,1,V2,0.546
88,tg,2.059,2124,V2,2.6767000000000003
54,fb,0.054,1,V2,0.0702
54,fb,0.06,4012,V2,0.078
54,fb,0.067,73504,V2,0.08710000000000001
54,fb,0.087,1,V2,0.11309999999999999
54,fb,0.167,891,V2,0.21710000000000002
54,tg,0.4,386,V2,0.52
54,tg,0.792,100,V2,1.0296
54,tg,0.811,5012,V2,1.0543
54,tg,0.835,10,V2,1.0855
54,tg,1.104,91,V2,1.4352000000000003
54,ig,0.067,12677,V2,0.08710000000000001
54,ig,0.074,3391,V2,0.0962
54,ig,0.098,1,V2,0.1274
54,ig,0.143,10,V2,0.18589999999999998
54,vi,0.011,3363,V2,0.0143
54,vi,0.116,1,V2,0.15080000000000002
54,vi,0.14,832,V2,0.18200000000000002
54,vi,0.502,160,V2,0.6526000000000001
54,tw,0.098,1,V2,0.1274
54,tw,0.131,55,V2,0.1703
54,tw,0.134,2654,V2,0.17420000000000002
54,li,0.043,594,V2,0.0559
54,li,0.046,459,V2,0.0598
54,sn,0.108,216,V2,0.1404
54,sn,0.117,1,V2,0.1521
54,wa,0.548,1,V2,0.7124
54,wa,0.919,10,V2,1.1947
18,fb,0.054,2,V2,0.0702
18,fb,0.067,698,V2,0.08710000000000001
18,fb,0.087,1,V2,0.11309999999999999
18,fb,0.167,8005,V2,0.21710000000000002
18,tg,0.335,5,V2,0.43550000000000005
18,tg,0.395,1,V2,0.5135000000000001
18,tg,0.4,8000,V2,0.52
18,tg,0.42,1,V2,0.546
18,ig,0.054,2,V2,0.0702
18,ig,0.098,1,V2,0.1274
18,ig,0.106,672,V2,0.1378
18,ig,0.143,8039,V2,0.18589999999999998
18,vi,0.076,787,V2,0.0988
18,vi,0.116,1,V2,0.15080000000000002
18,vi,0.118,7040,V2,0.1534
18,tw,0.006,593,V2,0.0078000000000000005
18,tw,0.054,1,V2,0.0702
18,tw,0.098,1,V2,0.1274
18,tw,0.502,6005,V2,0.6526000000000001
18,wa,0.337,1,V2,0.43810000000000004
18,wa,0.584,8005,V2,0.7592
45,fb,0.054,1,V2,0.0702
45,fb,0.067,377,V2,0.08710000000000001
45,fb,0.075,174,V2,0.0975
45,fb,0.087,1,V2,0.11309999999999999
45,fb,0.094,16,V2,0.1222
45,fb,0.134,1072,V2,0.17420000000000002
45,vi,0.052,534,V2,0.0676
45,vi,0.054,432,V2,0.0702
45,vi,0.1,31,V2,0.13
45,vi,0.107,6,V2,0.1391
45,vi,0.116,1,V2,0.15080000000000002
45,vi,0.502,522,V2,0.6526000000000001
45,tg,2.013,6,V2,2.6169
45,tg,2.948,5,V2,3.8324000000000003
45,tg,3.045,1,V2,3.9585
45,tg,3.177,1068,V2,4.1301000000000005
45,tg,3.883,806,V2,5.0479
45,wa,1.963,1,V2,2.5519000000000003
45,wa,3.095,5,V2,4.0235
45,wa,4.118,122,V2,5.353400000000001
45,ig,0.054,1,V2,0.0702
45,ig,0.067,328,V2,0.08710000000000001
45,ig,0.08,180,V2,0.10400000000000001
45,ig,0.098,1,V2,0.1274
45,ig,0.1,945,V2,0.13
45,tw,0.036,13,V2,0.0468
45,tw,0.042,714,V2,0.0546
45,tw,0.055,1080,V2,0.07150000000000001
45,tw,0.059,6,V2,0.0767
45,tw,0.072,637,V2,0.0936
45,tw,0.098,1,V2,0.1274
45,tw,0.334,892,V2,0.43420000000000003
45,sn,0.006,800,V2,0.0078000000000000005
45,sn,0.062,6,V2,0.0806
45,sn,0.093,714,V2,0.12090000000000001
45,sn,0.098,1,V2,0.1274
45,sn,0.117,1,V2,0.1521
45,sn,0.118,1345,V2,0.1534
19,fb,0.054,363,V2,0.0702
19,fb,0.067,26158,V2,0.08710000000000001
19,fb,0.087,1,V2,0.11309999999999999
19,fb,0.146,1,V2,0.1898
19,fb,0.246,10,V2,0.31980000000000003
19,fb,0.418,741,V2,0.5434
19,tg,0.292,1,V2,0.3796
19,tg,0.4,577,V2,0.52
19,tg,1.044,130,V2,1.3572000000000002
19,ig,0.054,2,V2,0.0702
19,ig,0.067,5098,V2,0.08710000000000001
19,ig,0.068,1,V2,0.0884
19,ig,0.095,777,V2,0.12350000000000001
19,wa,0.337,1,V2,0.43810000000000004
19,wa,0.514,1,V2,0.6682
19,wa,0.634,731,V2,0.8242
19,wa,0.835,138,V2,1.0855
19,vi,0.074,609,V2,0.0962
19,vi,0.103,10,V2,0.1339
19,vi,0.116,1,V2,0.15080000000000002
19,vi,0.14,829,V2,0.18200000000000002
19,vi,0.155,64,V2,0.2015
19,tw,0.006,495,V2,0.0078000000000000005
19,tw,0.054,1,V2,0.0702
19,tw,0.086,36,V2,0.1118
19,tw,0.098,1,V2,0.1274
19,tw,0.188,781,V2,0.2444
19,sn,0.006,546,V2,0.0078000000000000005
19,sn,0.098,1,V2,0.1274
19,sn,0.103,36,V2,0.1339
19,sn,0.117,1,V2,0.1521
19,sn,0.199,369,V2,0.25870000000000004
68,fb,0.054,2,V2,0.0702
68,fb,0.058,540,V2,0.07540000000000001
68,fb,0.067,691,V2,0.08710000000000001
68,fb,0.087,1,V2,0.11309999999999999
68,fb,0.167,94,V2,0.21710000000000002
68,vi,0.036,680,V2,0.0468
68,vi,0.116,1,V2,0.15080000000000002
68,vi,0.335,796,V2,0.43550000000000005
68,tg,0.316,5,V2,0.4108
68,tg,0.4,372,V2,0.52
68,tg,0.42,1,V2,0.546
68,tg,1.003,107,V2,1.3038999999999998
68,wa,0.337,1,V2,0.43810000000000004
68,wa,0.584,628,V2,0.7592
68,ig,0.006,644,V2,0.0078000000000000005
68,ig,0.054,2,V2,0.0702
68,ig,0.067,527,V2,0.08710000000000001
68,ig,0.098,1,V2,0.1274
68,ig,0.136,21,V2,0.1768
68,tw,0.006,724,V2,0.0078000000000000005
68,tw,0.054,1,V2,0.0702
68,tw,0.098,1,V2,0.1274
68,tw,0.163,295,V2,0.2119
68,sn,0.006,651,V2,0.0078000000000000005
68,sn,0.098,1,V2,0.1274
68,sn,0.117,1,V2,0.1521
68,sn,0.152,202,V2,0.1976
44,fb,0.054,2,V2,0.0702
44,fb,0.067,270,V2,0.08710000000000001
44,fb,0.087,1,V2,0.11309999999999999
44,fb,0.334,1,V2,0.43420000000000003
44,fb,0.835,5,V2,1.0855
44,vi,0.045,659,V2,0.058499999999999996
44,vi,0.116,1,V2,0.15080000000000002
44,vi,0.2,1,V2,0.26
44,vi,0.835,498,V2,1.0855
44,tg,3.316,106,V2,4.3107999999999995
44,wa,0.337,1,V2,0.43810000000000004
44,wa,1.84,1,V2,2.3920000000000003
44,wa,2.211,5,V2,2.8743
44,ig,0.054,2,V2,0.0702
44,ig,0.067,410,V2,0.08710000000000001
44,ig,0.098,1,V2,0.1274
44,ig,0.168,684,V2,0.2184
44,ig,0.2,4,V2,0.26
44,ig,0.335,151,V2,0.43550000000000005
44,tw,0.048,773,V2,0.062400000000000004
44,tw,0.054,1,V2,0.0702
44,tw,0.059,2,V2,0.0767
44,tw,0.098,1,V2,0.1274
44,tw,0.134,11,V2,0.17420000000000002
44,tw,0.251,870,V2,0.32630000000000003
14,fb,0.054,2,V2,0.0702
14,fb,0.067,820,V2,0.08710000000000001
14,fb,0.087,1,V2,0.11309999999999999
14,fb,0.146,1,V2,0.1898
14,fb,0.318,797,V2,0.41340000000000005
14,vi,0.014,1448,V2,0.0182
14,vi,0.047,613,V2,0.0611
14,vi,0.091,5,V2,0.1183
14,vi,0.116,2,V2,0.15080000000000002
14,vi,0.502,806,V2,0.6526000000000001
14,tg,0.4,857,V2,0.52
14,tg,0.42,1,V2,0.546
14,tg,0.425,1000,V2,0.5525
14,tg,0.73,40,V2,0.949
14,tg,1.003,131,V2,1.3038999999999998
14,tw,0.014,437,V2,0.0182
14,tw,0.054,1,V2,0.0702
14,tw,0.098,2,V2,0.1274
14,tw,0.12,561,V2,0.156
14,tw,0.136,655,V2,0.1768
14,wa,0.26,1,V2,0.338
14,wa,0.337,1,V2,0.43810000000000004
14,wa,0.524,1,V2,0.6812
14,wa,0.634,3696,V2,0.8242
14,wa,0.779,1,V2,1.0127000000000002
14,wa,0.936,1,V2,1.2168
14,wa,2.064,144,V2,2.6832000000000003
14,li,0.051,160,V2,0.0663
14,li,0.064,543,V2,0.08320000000000001
14,li,0.136,809,V2,0.1768
14,ig,0.054,2,V2,0.0702
14,ig,0.067,588,V2,0.08710000000000001
14,ig,0.084,1,V2,0.1092
14,ig,0.087,1,V2,0.11309999999999999
14,ig,0.098,1,V2,0.1274
14,ig,0.1,649,V2,0.13
128,fb,0.054,1,V2,0.0702
128,fb,0.067,856,V2,0.08710000000000001
128,fb,0.086,17,V2,0.1118
128,fb,0.087,1,V2,0.11309999999999999
128,fb,0.167,5,V2,0.21710000000000002
128,fb,0.251,1590,V2,0.32630000000000003
128,vi,0.087,614,V2,0.11309999999999999
128,vi,0.116,1,V2,0.15080000000000002
128,vi,0.236,845,V2,0.3068
128,vi,0.5,378,V2,0.65
128,vi,0.502,1123,V2,0.6526000000000001
128,tg,0.4,535,V2,0.52
128,tg,0.42,1,V2,0.546
128,tg,1.368,831,V2,1.7784000000000002
128,tg,1.769,5,V2,2.2997
128,tg,1.808,186,V2,2.3504
128,tg,2.118,186,V2,2.7534
128,tg,2.177,141,V2,2.8301000000000003
128,ig,0.054,1,V2,0.0702
128,ig,0.067,977,V2,0.08710000000000001
128,ig,0.098,1,V2,0.1274
128,ig,0.136,93,V2,0.1768
128,tw,0.046,5,V2,0.0598
128,tw,0.052,384,V2,0.0676
128,tw,0.068,384,V2,0.0884
128,tw,0.074,691,V2,0.0962
128,tw,0.098,1,V2,0.1274
128,tw,0.502,848,V2,0.6526000000000001
128,wa,0.337,1,V2,0.43810000000000004
128,wa,0.634,786,V2,0.8242
128,wa,1.25,270,V2,1.625
128,wa,1.446,270,V2,1.8798
128,wa,1.51,144,V2,1.963
113,fb,0.054,2,V2,0.0702
113,fb,0.087,1,V2,0.11309999999999999
113,fb,0.27,739,V2,0.35100000000000003
113,vi,0.004,491,V2,0.005200000000000001
113,vi,0.116,1,V2,0.15080000000000002
113,vi,0.27,132,V2,0.35100000000000003
113,wa,0.337,1,V2,0.43810000000000004
113,wa,0.584,106,V2,0.7592
113,ig,0.054,2,V2,0.0702
113,ig,0.098,1,V2,0.1274
113,ig,0.27,148,V2,0.35100000000000003
113,tw,0.006,667,V2,0.0078000000000000005
113,tw,0.054,1,V2,0.0702
113,tw,0.098,1,V2,0.1274
113,tw,0.27,138,V2,0.35100000000000003
113,sn,0.006,631,V2,0.0078000000000000005
113,sn,0.117,1,V2,0.1521
113,sn,0.178,17,V2,0.2314
22,fb,0.054,122,V2,0.0702
22,fb,0.067,26948,V2,0.08710000000000001
22,fb,0.08,2049,V2,0.10400000000000001
22,fb,0.106,1,V2,0.1378
22,fb,0.167,5,V2,0.21710000000000002
22,vi,0.064,2296,V2,0.08320000000000001
22,vi,0.066,596,V2,0.0858
22,vi,0.116,1,V2,0.15080000000000002
22,vi,0.134,617,V2,0.17420000000000002
22,tg,0.4,584,V2,0.52
22,tg,0.451,100,V2,0.5863
22,tg,0.502,5,V2,0.6526000000000001
22,tg,1.25,3000,V2,1.625
22,tg,1.51,144,V2,1.963
22,ig,0.054,3,V2,0.0702
22,ig,0.058,2467,V2,0.07540000000000001
22,ig,0.064,6,V2,0.08320000000000001
22,ig,0.067,19606,V2,0.08710000000000001
22,ig,0.078,1,V2,0.1014
22,ig,0.098,1,V2,0.1274
22,ig,0.134,707,V2,0.17420000000000002
22,tw,0.054,1,V2,0.0702
22,tw,0.093,813,V2,0.12090000000000001
22,tw,0.098,1,V2,0.1274
22,tw,0.118,18,V2,0.1534
22,tw,0.134,2744,V2,0.17420000000000002
22,sn,0.098,1,V2,0.1274
22,sn,0.117,1,V2,0.1521
22,sn,0.118,1358,V2,0.1534
22,li,0.006,800,V2,0.0078000000000000005
22,li,0.046,5,V2,0.0598
22,li,0.051,1654,V2,0.0663
22,wa,0.82,515,V2,1.066
22,wa,0.854,2000,V2,1.1102
22,wa,1.51,142,V2,1.963
73,fb,0.036,1,V2,0.0468
73,fb,0.04,93966,V2,0.052000000000000005
73,fb,0.042,751,V2,0.0546
73,fb,0.045,7,V2,0.058499999999999996
73,fb,0.054,2,V2,0.0702
73,fb,0.067,25030,V2,0.08710000000000001
73,fb,0.08,760,V2,0.10400000000000001
73,fb,0.087,1,V2,0.11309999999999999
73,fb,0.126,57,V2,0.1638
73,fb,0.135,22,V2,0.17550000000000002
73,fb,0.143,13068,V2,0.18589999999999998
73,fb,0.167,13073,V2,0.21710000000000002
73,fb,0.206,13068,V2,0.2678
73,fb,0.218,94568,V2,0.2834
73,vi,0.004,15,V2,0.005200000000000001
73,vi,0.007,27,V2,0.0091
73,vi,0.008,5508,V2,0.010400000000000001
73,vi,0.01,91708,V2,0.013000000000000001
73,vi,0.023,5,V2,0.0299
73,vi,0.028,23,V2,0.0364
73,vi,0.035,849,V2,0.045500000000000006
73,vi,0.038,70,V2,0.0494
73,vi,0.099,14149,V2,0.1287
73,vi,0.111,10,V2,0.1443
73,vi,0.116,1,V2,0.15080000000000002
73,vi,0.119,59,V2,0.1547
73,vi,0.128,100,V2,0.16640000000000002
73,vi,0.142,13830,V2,0.1846
73,vi,0.158,13830,V2,0.2054
73,vi,0.167,92009,V2,0.21710000000000002
73,ig,0.039,1,V2,0.0507
73,ig,0.04,755,V2,0.052000000000000005
73,ig,0.043,96473,V2,0.0559
73,ig,0.054,25,V2,0.0702
73,ig,0.055,230,V2,0.07150000000000001
73,ig,0.063,91970,V2,0.0819
73,ig,0.067,846,V2,0.08710000000000001
73,ig,0.068,119,V2,0.0884
73,ig,0.072,321,V2,0.0936
73,ig,0.093,599,V2,0.12090000000000001
73,ig,0.098,1,V2,0.1274
73,ig,0.108,56,V2,0.1404
73,ig,0.115,114,V2,0.14950000000000002
73,ig,0.134,221,V2,0.17420000000000002
73,tw,0.004,30,V2,0.005200000000000001
73,tw,0.006,814,V2,0.0078000000000000005
73,tw,0.008,6035,V2,0.010400000000000001
73,tw,0.014,82,V2,0.0182
73,tw,0.015,93504,V2,0.0195
73,tw,0.018,10,V2,0.0234
73,tw,0.019,100,V2,0.0247
73,tw,0.027,75,V2,0.0351
73,tw,0.032,23,V2,0.041600000000000005
73,tw,0.04,850,V2,0.052000000000000005
73,tw,0.046,13823,V2,0.0598
73,tw,0.051,60,V2,0.0663
73,tw,0.054,1,V2,0.0702
73,tw,0.071,64,V2,0.0923
73,tw,0.098,1,V2,0.1274
73,tw,0.11,218,V2,0.14300000000000002
73,tw,0.208,13818,V2,0.2704
73,tw,0.408,13818,V2,0.5304
73,tw,0.502,98123,V2,0.6526000000000001
73,sn,0.004,4,V2,0.005200000000000001
73,sn,0.006,694,V2,0.0078000000000000005
73,sn,0.01,98564,V2,0.013000000000000001
73,sn,0.014,16,V2,0.0182
73,sn,0.019,100,V2,0.0247
73,sn,0.035,23,V2,0.045500000000000006
73,sn,0.04,39,V2,0.052000000000000005
73,sn,0.048,846,V2,0.062400000000000004
73,sn,0.068,63,V2,0.0884
73,sn,0.082,5,V2,0.10660000000000001
73,sn,0.098,1,V2,0.1274
73,sn,0.117,1,V2,0.1521
73,sn,0.135,56,V2,0.17550000000000002
73,sn,0.146,10,V2,0.1898
73,sn,0.175,218,V2,0.22749999999999998
73,sn,0.502,97522,V2,0.6526000000000001
73,li,0.004,66,V2,0.005200000000000001
73,li,0.006,783,V2,0.0078000000000000005
73,li,0.008,6321,V2,0.010400000000000001
73,li,0.01,91324,V2,0.013000000000000001
73,li,0.019,23,V2,0.0247
73,li,0.022,100,V2,0.0286
73,li,0.024,285,V2,0.031200000000000002
73,li,0.046,218,V2,0.0598
73,li,0.051,27741,V2,0.0663
73,li,0.067,106706,V2,0.08710000000000001
73,wa,1.012,1000,V2,1.3156
73,wa,1.039,2,V2,1.3507
73,wa,1.046,66,V2,1.3598000000000001
73,wa,1.047,46,V2,1.3611
73,wa,1.096,207,V2,1.4248
73,wa,1.545,23,V2,2.0085
73,wa,1.546,3,V2,2.0098000000000003
73,wa,2.038,15,V2,2.6494
73,wa,3.298,13764,V2,4.2874
73,wa,3.53,118,V2,4.5889999999999995
73,tg,0.414,20,V2,0.5382
73,tg,0.478,2,V2,0.6214
73,tg,0.497,1,V2,0.6461
73,tg,0.517,732,V2,0.6721
73,tg,0.538,15,V2,0.6994
73,tg,0.547,24,V2,0.7111000000000001
73,tg,0.554,500,V2,0.7202000000000001
73,tg,0.622,1,V2,0.8086
73,tg,0.796,95251,V2,1.0348000000000002
73,tg,0.834,22,V2,1.0842
73,tg,0.874,454,V2,1.1362
73,tg,1.772,47,V2,2.3036000000000003
73,tg,2.737,13806,V2,3.5581
73,tg,2.948,144,V2,3.8324000000000003
21,fb,0.02,314,V2,0.026000000000000002
21,fb,0.054,2,V2,0.0702
21,fb,0.067,581,V2,0.08710000000000001
21,fb,0.087,1,V2,0.11309999999999999
21,fb,0.226,786,V2,0.2938
21,vi,0.028,720,V2,0.0364
21,vi,0.116,1,V2,0.15080000000000002
21,vi,0.14,429,V2,0.18200000000000002
21,vi,0.166,146,V2,0.21580000000000002
21,ig,0.054,2,V2,0.0702
21,ig,0.067,1209,V2,0.08710000000000001
21,ig,0.098,1,V2,0.1274
21,ig,0.143,823,V2,0.18589999999999998
21,tw,0.006,588,V2,0.0078000000000000005
21,tw,0.054,1,V2,0.0702
21,tw,0.098,1,V2,0.1274
21,tw,0.108,5,V2,0.1404
21,tw,0.134,848,V2,0.17420000000000002
21,wa,0.337,1,V2,0.43810000000000004
21,wa,0.361,1059,V2,0.4693
21,wa,0.534,849,V2,0.6942
21,wa,0.584,5,V2,0.7592
21,wa,0.634,1187,V2,0.8242
21,wa,0.835,75,V2,1.0855
21,sn,0.006,566,V2,0.0078000000000000005
21,sn,0.098,1,V2,0.1274
21,sn,0.117,1,V2,0.1521
21,sn,0.127,200,V2,0.1651
21,tg,0.138,5000,V2,0.17940000000000003
21,tg,0.4,493,V2,0.52
21,tg,0.42,1,V2,0.546
21,tg,0.584,5,V2,0.7592
21,tg,0.835,312,V2,1.0855
32,fb,0.039,1,V2,0.0507
32,fb,0.04,557,V2,0.052000000000000005
32,fb,0.054,2,V2,0.0702
32,fb,0.067,618,V2,0.08710000000000001
32,fb,0.078,288,V2,0.1014
32,fb,0.087,1,V2,0.11309999999999999
32,fb,0.123,828,V2,0.15990000000000001
32,fb,0.146,1,V2,0.1898
32,fb,0.156,618,V2,0.2028
32,fb,0.164,7320,V2,0.21320000000000003
32,fb,0.167,3185,V2,0.21710000000000002
32,vi,0.016,30,V2,0.020800000000000003
32,vi,0.018,1632,V2,0.0234
32,vi,0.062,378,V2,0.0806
32,vi,0.098,930,V2,0.1274
32,vi,0.116,1,V2,0.15080000000000002
32,vi,0.131,7554,V2,0.1703
32,vi,0.244,3493,V2,0.3172
32,tg,1.911,29,V2,2.4843
32,tg,1.912,968,V2,2.4856
32,tg,2.312,942,V2,3.0056
32,tg,2.669,7440,V2,3.4697
32,tg,3.325,378,V2,4.322500000000001
32,tg,3.5,5,V2,4.55
32,tg,4.353,4128,V2,5.6589
32,ig,0.054,2,V2,0.0702
32,ig,0.06,6,V2,0.078
32,ig,0.062,582,V2,0.0806
32,ig,0.067,469,V2,0.08710000000000001
32,ig,0.082,7194,V2,0.10660000000000001
32,ig,0.098,1,V2,0.1274
32,ig,0.13,288,V2,0.169
32,ig,0.147,458,V2,0.1911
32,ig,0.4,2117,V2,0.52
32,tw,0.034,31,V2,0.0442
32,tw,0.035,378,V2,0.045500000000000006
32,tw,0.042,1007,V2,0.0546
32,tw,0.046,18,V2,0.0598
32,tw,0.054,1,V2,0.0702
32,tw,0.055,942,V2,0.07150000000000001
32,tw,0.059,629,V2,0.0767
32,tw,0.074,7578,V2,0.0962
32,tw,0.098,2,V2,0.1274
32,tw,0.167,2603,V2,0.21710000000000002
32,wa,0.337,1,V2,0.43810000000000004
32,wa,0.458,8,V2,0.5954
32,wa,0.459,892,V2,0.5967
32,wa,0.634,450,V2,0.8242
32,wa,1.094,252,V2,1.4222000000000001
32,wa,1.266,1,V2,1.6458000000000002
32,wa,1.507,648,V2,1.9590999999999998
32,wa,1.808,7020,V2,2.3504
32,wa,2.395,3133,V2,3.1135
32,li,0.004,31,V2,0.005200000000000001
32,li,0.006,744,V2,0.0078000000000000005
32,li,0.035,378,V2,0.045500000000000006
32,li,0.051,9,V2,0.0663
32,li,0.055,1039,V2,0.07150000000000001
32,li,0.072,7578,V2,0.0936
32,li,0.21,2601,V2,0.273
32,sn,0.004,152,V2,0.005200000000000001
32,sn,0.098,1,V2,0.1274
32,sn,0.117,1,V2,0.1521
32,sn,0.12,28,V2,0.156
32,sn,0.122,378,V2,0.1586
32,sn,0.192,906,V2,0.24960000000000002
32,sn,0.256,7038,V2,0.33280000000000004
32,sn,0.398,1485,V2,0.5174000000000001
32,sn,0.42,327,V2,0.546
32,sn,0.488,2474,V2,0.6344
148,fb,0.054,2,V2,0.0702
148,fb,0.067,1553,V2,0.08710000000000001
148,fb,0.087,1,V2,0.11309999999999999
148,fb,0.167,657,V2,0.21710000000000002
148,vi,0.116,1,V2,0.15080000000000002
148,vi,0.127,1175,V2,0.1651
148,tg,0.42,1,V2,0.546
148,tg,3.684,150,V2,4.7892
148,ig,0.054,509,V2,0.0702
148,ig,0.067,1059,V2,0.08710000000000001
148,ig,0.098,1,V2,0.1274
148,ig,0.143,114,V2,0.18589999999999998
148,wa,0.337,1,V2,0.43810000000000004
148,wa,0.584,2244,V2,0.7592
148,tw,0.006,620,V2,0.0078000000000000005
148,tw,0.054,1,V2,0.0702
148,tw,0.098,1,V2,0.1274
148,tw,0.502,758,V2,0.6526000000000001
148,sn,0.006,671,V2,0.0078000000000000005
148,sn,0.098,1,V2,0.1274
148,sn,0.117,1,V2,0.1521
148,sn,0.181,205,V2,0.2353
76,fb,0.054,2,V2,0.0702
76,fb,0.055,654,V2,0.07150000000000001
76,fb,0.067,4435,V2,0.08710000000000001
76,fb,0.087,1,V2,0.11309999999999999
76,fb,0.167,5112,V2,0.21710000000000002
76,vi,0.083,730,V2,0.10790000000000001
76,vi,0.116,1,V2,0.15080000000000002
76,vi,0.215,4647,V2,0.2795
76,tg,0.335,5,V2,0.43550000000000005
76,tg,0.4,606,V2,0.52
76,tg,0.42,1,V2,0.546
76,tg,1.942,6110,V2,2.5246
76,ig,0.054,2,V2,0.0702
76,ig,0.067,953,V2,0.08710000000000001
76,ig,0.098,1,V2,0.1274
76,ig,0.215,4861,V2,0.2795
76,wa,0.337,1,V2,0.43810000000000004
76,wa,0.584,8513,V2,0.7592
76,tw,0.006,639,V2,0.0078000000000000005
76,tw,0.054,1,V2,0.0702
76,tw,0.098,1,V2,0.1274
76,tw,0.191,4767,V2,0.24830000000000002
76,sn,0.006,742,V2,0.0078000000000000005
76,sn,0.098,1,V2,0.1274
76,sn,0.115,3410,V2,0.14950000000000002
76,sn,0.117,1,V2,0.1521
108,fb,0.054,2,V2,0.0702
108,fb,0.067,103,V2,0.08710000000000001
108,fb,0.087,1,V2,0.11309999999999999
108,fb,0.23,630,V2,0.29900000000000004
108,vi,0.116,1,V2,0.15080000000000002
108,vi,0.23,1112,V2,0.29900000000000004
108,wa,0.337,1,V2,0.43810000000000004
108,wa,0.584,96,V2,0.7592
108,ig,0.054,2,V2,0.0702
108,ig,0.067,462,V2,0.08710000000000001
108,ig,0.098,1,V2,0.1274
108,ig,0.23,5,V2,0.29900000000000004
108,tw,0.006,588,V2,0.0078000000000000005
108,tw,0.054,1,V2,0.0702
108,tw,0.098,1,V2,0.1274
108,tw,0.196,7,V2,0.2548
108,tw,0.23,74,V2,0.29900000000000004
108,sn,0.006,489,V2,0.0078000000000000005
108,sn,0.098,1,V2,0.1274
108,sn,0.117,1,V2,0.1521
108,sn,0.23,32,V2,0.29900000000000004
108,tg,0.335,96,V2,0.43550000000000005
108,tg,0.42,1,V2,0.546
31,fb,0.054,1,V2,0.0702
31,fb,0.055,114,V2,0.07150000000000001
31,fb,0.064,1,V2,0.08320000000000001
31,fb,0.076,823,V2,0.0988
31,fb,0.08,8000,V2,0.10400000000000001
